title,publish_date,update_date,img_url,caption_text,tags_list,full_article,url
Europes generals are warning people to prepare for war,"Jan 05, 2026, 08:36 PM",,https://cassette.sphdigital.com.sg/image/straitstimes/32c4117b71335713649185d9acd2fbd30f4762445cfe05c34b9689caac870a10,"As part of stepped-up preparations, Germany has launched a new six-month basic training programme to prepare soldiers, such as these recruits in Ahlen, for homeland defence and NATO operations.PHOTO: REUTERS","['Wars and conflicts', 'Nato', 'France', 'Germany', 'Britain']","We have to accept losing our children. For Frances citizens, thestatement in November by General Fabien Mandon, head of their armed forces, fell like a thunderbolt. The possibility of a conflict with Russia by 2030, he said, meant that everyone – not just the army – had to be ready; France would be vulnerable if it was not prepared to suffer. Yet his words were met with indignation and incredulity. Western Europe is struggling to grasp that it is living in a space between peace and war, as Ms Blaise Metreweli, Britains spy chief, put it on Dec 15. For countries close to Russia – especially the Baltics, Poland and the Nordics – the concept of war readiness is well understood. But in capitals like Paris, which is closer to Algiers than to Kyiv, the threat feels distant: something to watch on the small screen.",https://www.straitstimes.com/opinion/europes-generals-are-warning-people-to-prepare-for-war
Do you need that multivitamin supplement? Know the ABCs of vitamins,"Jan 06, 2026, 02:30 PM","Jan 06, 2026, 04:18 PM",https://cassette.sphdigital.com.sg/image/straitstimes/0fb478d0b47a0ed08507c3ab54e087d29a732cc00194bf9178a09f52395cc358,Eat a balanced diet with a variety of fruit and vegetables rather than relying only on vitamin supplements.PHOTO: ADOBE STOCK,"['Living Well', 'Health and well-being', 'Nutrition and diet', 'Dietary supplements', 'Pregnancy']","SINGAPORE –Are you taking off-the-shelf vitamins for a health boost? Before you do that, check with your doctor. Doctors tell The Straits Times that vitamin A deficiency is rare in Singapore, for example, and taking high-dose supplements without medical supervision can, over time, lead to a toxic build-up in the body.",https://www.straitstimes.com/life/do-you-need-that-multivitamin-supplement-know-the-abcs-of-vitamins
"For a Gen X music geek, closing MTVs music video channels marks the end of a chapter","Jan 06, 2026, 12:45 PM","Jan 06, 2026, 04:17 PM",https://cassette.sphdigital.com.sg/image/straitstimes/dfe5c34916a54039a61928bb1eaedac95f631437efc556d667638367d2296562,"MTV VJs (from left) Nadya Hutagalung, Jamie Aditya, Sarah Sechan, Mike Kasem and Sonia Couling.PHOTO: MTV","['Music', 'Television', 'Streaming - music/video/content']","SINGAPORE –As a Gen X music fan whose formative years came before the internet became ubiquitous, MTVs arrival in Singapore in the early 1990s was a pop-culture milestone. Suddenly, all those music videos by bands such as American rock groups Nirvana and R.E.M. that I had only read about in magazines and newspapers were right there on my living rooms television screen. My first proper introduction to the American channel was in 1992, when the then Singapore Broadcasting Corporations Channel 5 started airing two MTV programmes – MTVs Most Wanted and MTV Top Asian Top 20 – past midnight on Fridays and Saturdays. Technically, it was not the real deal.MTVs 24/7 music video channel would make its official debut in Singapore on cable television only in 1995. Still, it was a watershed moment for music geeks like me. I would stay up late, one finger hovering over the record button on the VCR remote, ready to commit my favourite bands to tape so I could watch them again and again and again. So, when I read about how MTV officially ended its music video channels worldwide on Dec 31 after 44 years – the brand itself is still around through its reality television and digital content – it felt like the end of a defining cultural run. But it also came as no surprise, as the channel had long ceased to be the primary vehicle for music videos. And honestly, who would want to sit in front of thetelevision set waiting for ones favourite bands to come on, when music videos can now be watched on YouTube any time and anywhere? In an age of viral short-form videos on TikTok and Reels, snappy public conversations on X and Threads, and never-ending live streams, music videos do not have as much hold on mainstream pop culture as they did decades ago. That being said, the MTV brand will always hold a dear place in my heart. Watching the channel was a shared experience for a generation that grew up in a time when music discovery was a slow and communal experience. While the primary music listening experiences were audio-only mediums like cassettes, CDs and the radio, MTV played a big part in how genres – be it grunge, Britpop, hip-hop or pop – were enjoyed visually. From the cinematic drama of Guns N Roses November Rain (1992) and the raw, visceral energy of Nirvanas Smells Like Teen Spirit (1991) to Michael and Janet Jacksons science-fiction epic Scream (1995) and Jamiroquais mind-bending Virtual Insanity (1996), watching a series of music videos on MTV back then felt like you were connected to the global youth culture. The VJs, or video jockeys,whohosted the local and regional MTV shows – such as Nadya Hutagalung, Jamie Aditya and Mike Kasem – became household names themselves. Starting in the late 1990s, MTVs presence went far beyond the television screen in Singapore, as the city-state was also MTV Asias operational base. In 2002, the inaugural MTV Asia Awards took place at the Singapore Indoor Stadium. While it was not populated with A-listers like the annual US-based MTV Video Music Awards, it did feature stars like American pop singer Pink, Irish boy band Westlife and J-pop queen Ayumi Hamasaki. The 2003 and 2004 editions were also held in Singapore, boasting global acts such as Mariah Carey and Linkin Park, as well as home-grown darling Stefanie Sun and Taiwans Jay Chou. Ironically, that was around the same time MTV in the US started to pivot away from music videos to focus more on wildly popular reality television shows such as Jackass (2000 to 2002), The Osbournes (2002 to 2005) and Pimp My Ride (2004 to 2007). In 2010, the channel officially dropped the words music television from its logo, marking the complete transition to a broader entertainment network focused on reality shows and pop culture. Closer to home, after years of reduced original programming, the main MTV Asia channel finally made its exit after StarHub TV discontinued it in 2022. The final music video that played when MTV pulled the plug on its music video channels on New Years Eve was The Buggles Video Killed The Radio Star (1979) – the same one used for the launch in 1981. A song about one medium replacing another, it reads more like a reminder that every innovation in how people consume music must eventually give way to something more contemporary.",https://www.straitstimes.com/life/entertainment/viewpoint-for-a-gen-x-music-geek-closing-mtvs-music-video-channels-marks-the-end-of-a-chapter
Viral Japanese dance group Avantgardey to perform first solo show in Singapore in March,"Jan 06, 2026, 12:20 PM","Jan 06, 2026, 05:09 PM",https://cassette.sphdigital.com.sg/image/straitstimes/72fa826f3e7e372eb7dccdf53ecc99d9cd2869cef38441e1b171002d71199a6f,"Their performances, part of their Avantgardey Asia Tour 2026, will take place at The Theatre at Mediacorp.PHOTO: LIVE NATION SINGAPORE","['Dance', 'Performing arts', 'Music', 'Japan', 'Social media']","With their identical schoolgirl pinafore uniforms and bob haircuts, viral Japanese dance group Avantgardey are set to put on their first solo show here on March 11 and 12. Their performances, part of their Avantgardey Asia Tour 2026, will take place at The Theatre at Mediacorp. Ticket prices are not available yet. The Live Nation pre-sale commences on Jan 22, from noon to 11.59pm (go towww.livenation.sgfor free membership sign-up and pre-sale access). General sales begin on Jan 23 from noon. Formed in February 2022, the all-female act rapidly captured global attention through TikTok and Instagram, becoming widely recognised as the mysterious uniformed bobbed hair group for their striking visual identity, sharp synchronisation and infectious groove. Their performances fuse pop culture, precision choreography and bold theatricality. In February 2023, they raised eyebrows when six members took a sampan ride at The Shoppes at Marina Bay Sands, while moving their heads and arms in a synchronised manner. They have also made similar videos around Marina Bay and at Gardens by the Bay. Avantgardey gained international recognition when they advanced to the finals of the 18th season of reality show Americas Got Talent in 2023, introducing their distinctive style to a worldwide audience. Reports say the group originally had 20 members, and some have left. The poster for their upcoming Singapore show features 17 members. They currently have more than 1.8 million followers on Instagram, and 2.1 million followers on TikTok. When:March 11 and 12, 8pmWhere:The Theatre at Mediacorp, 1 Stars AvenueAdmission:Ticket prices are not available yet, but tickets will be available via Ticketmaster (go toticketmaster.sgor call 6018-7645)",https://www.straitstimes.com/life/entertainment/viral-japanese-dance-group-avantgardey-to-perform-first-solo-show-in-singapore-in-march
How To Make Millions Before Grandma Dies Usha Seamkhum stars in Spore CNY film A Good Fortune,"Jan 06, 2026, 11:59 AM","Jan 06, 2026, 12:20 PM",https://cassette.sphdigital.com.sg/image/straitstimes/cbffcd0f4c0ee532beb11c630e8b5c11b32dfc264cfd7732e131ceb0001bafb1,"(From left) Actor Wang Weiliang, director Jason Lee, and actresses Usha Seamkhum and Xixi Lim on the set of A Good Fortune.PHOTO: HARVEST9 FILMS","['Movies', 'Actors', 'Chinese New Year', 'Singapore']","SINGAPORE –Thai actress Usha Seamkhum from hit Thai film How To Make Millions Before Grandma Dies (2024) will be making her second big-screen appearance in local Chinese New Year-themed movie A Good Fortune. It also stars home-grown actor-comedians Xixi Lim, Wang Weiliang, Liu Lingling, Patricia Mok and Henry Thia. Directed by Singaporean Jason Lee and opening in Singapore cinemas on Jan 29, the Chinese-language dramedy revolves around local influencer Kai Xin (Lim), who flees to Malaysia to avoid loan sharks. She unexpectedly reunites with Zi Hao (Wang), a former classmate who once stood up for her. Together, the pair participate in a pineapple tart baking competition, hoping to win the million-dollar grand prize and a pineapple plantation. Lee, making his feature film debut, reportedly went to Thailand to invite Usha, 79, to star in A Good Fortune. She earned the nickname Everyones Grandma with her acting debut as the beloved titular matriarch Amah in the popular tear-jerker How To Make Millions Before Grandma Dies. A Good Fortune is made for audiences to laugh and relax during the festive period, said Lee, 29, in a press statement about his fully independent, self-funded passion project. Making a film like this has long been a personal dream of mine: to create a local film that brings people together, fills the cinema with laughter, and reminds us why we go to the movies in the first place. The budding film-maker, who previously directed more than 15 short films, is also an entrepreneur who helped launch Singaporean actress Rui Ens lifestyle brand En, spearheading its successful bak kwa and mooncake sales.",https://www.straitstimes.com/life/entertainment/how-to-make-millions-before-grandma-dies-usha-seamkhum-stars-in-singapore-cny-film-a-good-fortune
"Rosacea can worsen with age, but there are ways to manage it","Jan 06, 2026, 11:25 AM","Jan 06, 2026, 11:25 AM",https://cassette.sphdigital.com.sg/image/straitstimes/4a90359db2d0db7ed4e1060b0e0c756325816d0e023ac26e75ce4a1b1632dd77,"Scientists are not entirely sure what causes rosacea or why it intensifies as you get older, but they have some theories.PHOTO: ERIC HELGAS/NYTIMES","['Living Well', 'Skin problems', 'Health and well-being']","If you have rosacea, you might notice that by the time you reach your 40s or 50s, your symptoms have got worse, said Dr Julie C. Harper, a dermatologist in Birmingham, Alabama. Frequent flushing, acne-like breakouts and dilated blood vessels are symptoms of the condition, which affects more than 14 million people in the United States.",https://www.straitstimes.com/life/rosacea-can-worsen-with-age-but-there-are-ways-to-manage-it
9 Chinese makeup brands and their best C-Beauty products you need to know,"Jan 06, 2026, 04:00 AM","Jan 06, 2026, 10:07 AM",https://cassette.sphdigital.com.sg/image/straitstimes/64c4b9940fb9929e6b1ada0cb47e8c6eb9c64e98f2c624e895e7baaac0acca79,PHOTOS: JOOCYEE,"['Online shopping', 'Shopping', 'Beauty tips']","Once a niche corner of the internet, Chinese makeup brands are now taking over your FYP - and your vanity. From sculpted lipsticks that look like art pieces to glassy lip tints that sell out overnight, C-Beauty is having a serious moment. What does C-Beauty mean? The rise of C-beauty How does C-Beauty differ from K-Beauty or J-Beauty? How do you know if the C-Beauty product is safe and authentic? What are popular C-Beauty brands? C-Beauty - short for Chinese beauty - refers to cosmetics and skincare brands born in China that blend cultural heritage, innovative formulas, and striking visual design. Merging cutting-edge technology with storytelling rooted in Chinese art, mythology, and modern aesthetics, the result is an emerging beauty identity thats proudly original, expressive, and globally relevant. In the past few years, Chinese makeup brands have exploded on social media, captivating users with collectible packaging, new-gen textures, and clever formulations. FromFlorasiss intricately carved lipsticks toInto Yous viral lip muds, these C-Beauty labels capture the spirit of modern Chinese creativity - sophisticated yet accessible, luxurious yet experimental. Singapores beauty scene has quickly caught on, with many of these cult names now available through local retailers, e-commerce platforms, and even physical stores. While K-Beauty (Korean beauty) popularised dewy, glass-skin minimalism and J-Beauty (Japanese beauty) built its reputation on purity and precision, C-Beauty stands out for its artistry, cultural depth, and storytelling. If youre wondering what is the difference between K-Beauty and C-Beauty, here is how you can tell them apart. K-Beautys strength lies in innovation and routine-driven skincare, while J-Beauty focuses on refined textures and long-term care. In contrast, C-Beauty places strong emphasis on design, symbolism, and mood - makeup as an art form rather than a utility. Youll find influences from ancient Chinese paintings, poetry, and architecture translated into packaging and colour stories. Where Korean and Japanese beauty brands tend to champion subtlety, Chinese makeup brands arent afraid of maximalism. Many C-Beauty brands thrive on bold palettes, ornate compacts, and a sense of narrative. The rise of C-Beauty has, inevitably, come with growing pains. Counterfeit products and unregulated sellers occasionally surface online, especially through third-party marketplaces. The good news: Chinas beauty manufacturing standards have improved significantly over the past decade. Now, many Chinese makeup brands operate under GMP (Good Manufacturing Practice) certifications and are subject to stricter oversight under Chinas Cosmetic Supervision and Administration Regulation (CSAR) implemented in 2021. Still, vigilance is key. Heres how to shop C-Beauty products safely in Singapore: Buy from official stores or verified platforms.Stick to official Shopee Mall, LazMall, or dedicated brand sites likeJoocyee SingaporeorPerfect Diarys Official Store. Check packaging details and batch codes.Authentic C-Beauty products usually include brand-verified seals or serial numbers you can cross-check online. Avoid prices that seem too good to be true.Counterfeits often undercut by large margins. Read reviews and ingredient lists.Many top C-Beauty brands now provide full INCI (International Nomenclature of Cosmetic Ingredients) listings and safety documentation in English. When in doubt, purchase from authorised local retailers such asWatsons, Guardian, or beauty specialty stores that list their partnerships directly on brand websites. This C-Beauty brand is museum-meets-makeup - imagine lipsticks carved like jewellery and eyeshadow palettes that look like mini sculptures. If you want one hero product? Try the Florasis Blooming Rouge Love Lock Lipstick: buttery matte, luxury feel, serious packaging drama. Why youll love it:Feels like art you can wear, perfect for that look at my lipstick moment.Where to buy:Florasis Official Websiteor at their flagship stores onLazMallandShopee Mall Original price: $71.94 (36 per cent off)Buy here Dreamy, dewy, and effortlessly cool. Joocyee is all about that soft-focus glow with a minimalist twist. We recommend the Satin Multi-Purpose Stick - a creamy tint that doubles as blush and lipstick, perfect for the 10-minute face. Why youll love it:That no makeup, just great skin energy in one swipe.Where to buy:#B1-64/64A Wisma Atria |Joocyee Official Store on Shopee MallandLazMall| selected Watsons stores Original price: $36.14 (69 per cent)Buy here The OG viral C-Beauty brand that blew up on social feeds. Think trending collabs, killer palettes, and price tags that dont hurt. We love the Perfect Diary Explorer Eyeshadow Palette: a full palette with mood-shifting shades, super pigmented and ready for whatever vibe youre going for. Why youll love it:Reliable, fun, and built for the show-off part of your makeup routine.Where to buy:Perfect Diary Official Shop on LazMall Original price: $43.49 (25 per cent off)Buy here Bright, bouncy, and made for those who love to play with colour -Judydollis your go-to for makeup that feels fun again. Its Highlight & Contour 3D Palette is a TikTok favourite for a reason: silky, buildable powders that sculpt and glow without ever looking chalky. The tones are natural but high-impact, making it easy to fake that lifted, snatched look in seconds. Pair it with the Curling Eyelash Iron Mascara, which gives lashes that perfectly fanned-out, heat-curled effect minus the actual curler. Its lightweight, smudge-resistant, and holds a curl through humidity (a true Singapore win). Why youll love it: High-performance formulas that behave like premium makeup - minus the premium price.Where to buy:#02-51/52 Bugis+ |Judydoll Official Shopee StoreandLazmall Store Original price: $42.99 (72 per cent off)Buy here Buy here If you love that smudged, just-kissed lip, youre already an Into You girl. The C-Beauty brand went viral for its lip muds - a mousse-soft formula that blurs into the lips for that undone, romantic finish. The Lip Mud in EM05 Vintage Rose is the one that started it all, delivering the perfect neutral-rose tone that somehow works on everyone. Its Glow Lip Tint series is also trending for its balmy shine and barely-there comfort. Why youll love it:That effortless but intentional look - modern, wearable, and totally selfie-proof.Where to buy:Selected Guardian stores andonline Original price: $18.90 (30 per cent off)Buy here For those who love a good minimalist beat,Out of Officekeeps it sleek, sculpted, and totally foolproof. The standout? Sculptural Contour Set, a cream-based contouring duo that just seems to complement Asian skin. The textures are buttery yet lightweight, melting seamlessly into the skin to create soft shadows and a subtle lift. Its basically your snatched but chill starter kit.Why youll love it:Multipurpose formulas that go from desk to drinks -no overthinking required.Where to buy:Out of Office Official TMall store|Yesstyle Original price: $11.90 (20 per cent off)Buy here Glossy, glowy, and a little bit nostalgic -Flortteis all about dopamine beauty with a Gen Z twist. The Glass Sea Series Water Glow Lipstick is a viral favourite that delivers mirror-like shine with the comfort of a balm. It glides on like water and gives that translucent, jelly-like finish that catches light beautifully on camera and in real life. The formula is infused with hydrating oils, so your lips stay plump and juicy even after hours of wear.Why youll love it:Playful textures, easy colours - its makeup that doesnt take itself too seriously.Where to buy:Flortte Official Shopee Store|Watsons website Original price: $35.37 (77 per cent off)Buy here Minimalist on the outside, artistic on the inside.Little Ondines Sculptor Highlighter Contouring Plate takes inspiration from MichelangelosDavid, with each pan shaped like a sculpted feature from the statue. The design alone is a conversation starter, but the formula delivers too. The powders are silky, easy to blend, and create a soft, lifted finish that looks like your skin but better. Its equal parts smart design and everyday glow-up. Why youll love it:It sculpts, highlights and flatters in one palette while looking like something straight out of a museum.Where to buy:Little Ondine Official Website|Little Onedine Flagship Store on LazMall Buy here Whimsical, romantic and a little bit nostalgic,Flower Knowsfeels like something straight out of a storybook. The Sweetie Bear Collection 6-Color Makeup Palette looks like it belongs on a princesss vanity, complete with intricate pastel detailing and a tiny bear embossed into each pan. The colours inside are just as dreamy - soft shimmers, delicate blush tones and velvety textures that blend seamlessly across eyes and cheeks. Its makeup that blurs the line between beauty and collectable art. Why youll love it:Beautiful inside and out, this palette is pure fairytale energy with pigment to match.Where to buy:Flower Knows Official Shopee StoreandLazMall Store Original price: $62.28 (48 per cent off)Buy here All prices and deals are correct at time of publication This article first appeared inHarpers BAZAAR Singapore.",https://www.straitstimes.com/life/best-chinese-makeup-brands
From hongbao reward cards to Prosperity menu plushies: Huats on offer at McDonalds for CNY,"Jan 05, 2026, 05:45 PM","Jan 06, 2026, 11:01 AM",https://cassette.sphdigital.com.sg/image/straitstimes/ff98cb8d1ebc0c7b46c149a339d95154c1d2bf708c573ddaf6ebee91225e9bb7,Plush toys based on McDonalds Prosperity menu items are up for grabs at $8.80 each with the purchase of any meal – except Happy Meals – at most outlets.PHOTO: MCDONALDS,"['McDonald\'s', 'Chinese New Year', 'Collectors/Collections', 'Food and drink']","SINGAPORE –McDonalds fans and diners can get their hands on festive sets and new limited-edition merchandise for Chinese New Year from as early as Jan 22. A set of six red packets (or hongbao), featuring designs of the McDonalds Prosperity Beef Burger, Prosperity Twister Fries and McDonalds drink cup, will be available from Jan 22, with every purchase of a Prosperity Special Meal, while stocks last. Each hongbao set comes with a return reward card that offers deals and promotions, such as a free vanilla cone with the purchase of any Prosperity burger meal, or at least $2 off a chicken burger meal. Plush toys based on McDonalds Prosperity menu items, such as the twister fries and beef burger, are up for grabs at $8.80 each with the purchase of any meal – excluding Happy Meals – at most outlets. The Prosperity Twister Fries toy will be up for grabs on Jan 29 from 11am, the McDonalds drink cup toy on Feb 2 from 11am and the Prosperity Beef Burger toy on Feb 5 from 11am. Members of McDonalds MyM Rewards programme can redeem a set of all three designs on Jan 26 from 3pm for 2,688 points, with limited availability. McDonalds will also be reintroducing its Lohei Treasure Box, which includes the Prosperity Twister Fries, McWings and Chicken McNuggets, on Jan 22 from 11am during non-breakfast hours at all outlets, while stocks last. In a media statement on Jan 5, McDonalds said 10 cents will be donated to the Ronald McDonald House Charities Singapore, which supports families with sick children, for every Prosperity Special Meal purchased.",https://www.straitstimes.com/life/from-hongbao-reward-cards-to-prosperity-menu-themed-plushies-huats-on-offer-at-mcdonalds-for-cny
"KPop Demon Hunters, Squid Game score Critics Choice Awards wins","Jan 05, 2026, 05:45 PM","Jan 06, 2026, 11:15 AM",https://cassette.sphdigital.com.sg/image/straitstimes/dcf1afe0f64889ae16f17bfbeedab84e5ca401a2a95af2cae7554cccefd7a3bb,"(From left) Audrey Nuna, Rei Ami, Ejae, Mark Sonnenblick, Chris Appelhans, Maggie Kang, Michelle Wong, Arden Cho, May Hong and Ji-young Yoo with the Best Animated Feature award for KPop Demon Hunters at the Critics Choice Awards on Jan 4.PHOTO: REUTERS","['Film festivals/awards', 'Movies', 'TV series', 'Animation', 'Actors']","Netflixs KPop Demon Hunters won best animated feature and best song for Golden, a standout track from the film, at the 31st Critics Choice Awards in Santa Monica, California, on Jan 4, the first major gala of 2026s Hollywood awards season. The first overseas-produced animated feature centred on K-pop idols prevailed over fellow contenders including Zootopia 2, Elio, In Your Dreams and Arco. The triumph over traditional animation powerhouses such as Disney and Pixar has fuelled expectations that KPop Demon Hunters could post a strong showing at the Academy Awards on March 15. The 2026 Oscar nominations are set to be announced on Jan 22. Meanwhile, Squid Game continued its dominant Critics Choice streak with a third best foreign language series win for its third season. Squid Game first made history at the 2022 Critics Choice Awards, becoming the first South Korean drama to win best foreign language series. At the same ceremony, star Lee Jung-jae broke barriers as the first South Korean actor to win best actor in a drama series. The series repeated its success at the February 2025 ceremony, once again taking home the best foreign language series trophy following the second season. American-French actor Timothee Chalamets Oscars campaign earned a major boost as he scooped the best actor prize for Marty Supreme. He defeated American rival Leonardo DiCaprio, whose raucous political thriller One Battle After Another took the nights top prize for best picture, as well as best director and best adapted screenplay for American film-maker Paul Thomas Anderson. In Marty Supreme, Chalamet plays a 1950s table tennis champion consumed by grand ambitions. Loosely based on the life of table tennis star Marty Reisman, a man driven by the belief that he can achieve fame and fortune through a sport little known in the United States, the film directed by American Josh Safdie has become an unlikely global hit. Josh, you made a story about a flawed man with a relatable dream, said Chalamet, who rigorously trained in table tennis for the role, in his acceptance speech. And you didnt preach to the audience about whats right and wrong, and I think we should all be telling stories like that, so thank you for this dream. The 30-year-old two-time Oscar nominee has in the past made no secret of his ambitions to win multiple Academy Awards, and will now be the front-runner. Irish actress Jessie Buckley won best actress for her tragic role as the wife of William Shakespeare in the period drama Hamnet. Australian actor Jacob Elordi won best supporting actor for his portrayal of the Monster in Frankenstein, which also picked up three technical awards. American actress Amy Madigan won supporting actress for a villainous turn in horror flick Weapons. Among the television prizes, hospital saga The Pitt won best drama, Hollywood satire The Studio won best comedy and teen murder drama Adolescence won best limited series. Best talk-show winner Jimmy Kimmel of Jimmy Kimmel Live! joked about his 2025spat with US President Donald Trump, which saw the late-night host briefly taken off the air. Thank you, Mr President, for all the many ridiculous things you do each and every day, said the American TV host. A Fifa Peace Prize would have been better, but this is nice too. The acclaimed Critics Choice Awards are presented annually by the American Critics Choice Association, an organisation comprising roughly 600 broadcast, film and TV critics and journalists from the US and Canada. Held early each year, the ceremony recognises outstanding achievements across film and television, and is often viewed as an early indicator of momentum heading into major awards races, including the Emmys. THE KOREA HERALD/ASIA NEWS NETWORK, AFP",https://www.straitstimes.com/life/entertainment/kpop-demon-hunters-squid-game-score-critics-choice-awards-wins
Charmaine Sheh wins Best Actress for the fourth time at TVB Anniversary Awards,"Jan 05, 2026, 04:59 PM","Jan 05, 2026, 05:19 PM",https://cassette.sphdigital.com.sg/image/straitstimes/7d54c0984af53e9b2c48475acca4139219d99ae6a14ebec4a05c473ffd97c071,Hong Kong actress Charmaine Sheh with her Best Actress in a Leading Role trophy at the TVB Anniversary Awards in Macau on Jan 4.PHOTO: TVB,"['Actors', 'Awards and prizes', 'Television', 'Hong Kong']","Hong Kong actress Charmaine Sheh made history at the 2025 TVB Anniversary Awards on Jan 4, clinching the Best Actress in a Leading Role accolade for the fourth time. This was for her role as seasoned news anchor Man Wai Sum in the second season of the hit TVB drama The Queen Of News, which aired in 2025. Sheh, 50,wonthe same award in 2023 for the shows first season, in 2014 for Line Walker and in 2006 for Maidens Vow. Tearing as she accepted the award,she said: The last time I won, I felt it was Charmaine Sheh who won. But this time, I believe it was Man Wai Sum who won. I did not just play the role, I became the role. She guided me, and through the compelling storyline, (it) resonated with the audience once again. Id like to say to (my character), I love you, Man Wai Sum. The star also clinched the Greater Bay Area My Favourite TVB Actress in a Leading Role award. The Queen Of News 2 was the nights big winner, nabbing nine awards in all – including Best Drama Series, Greater Bay Area My Favourite TVB Drama and Best Actor in a Leading Role for Bosco Wong, 45, who was also named Greater Bay Area My Favourite TVB Actor in a Leading Role. The series cast members Matthew Ho, 37, and Venus Wong, 34, also won Best Actor in a Supporting Role and Best Actress in a Supporting Role.One of the shows theme songs, Seeds Of Truth, performed by 19-year-old Hong Kong singer Windy Zhan, was named Most Popular Drama Theme Song. TVB is Hong Kongs leading free-to-air broadcaster, and the TVB Anniversary Awards is the most important TVB awards show. This edition was held at the Grand Lisboa Palace Resort in Macau. During the event, veteran actor, film-maker and television executive Eric Tsang, who received The Honorary Legend Award, confirmed that he will resign as TVBs general manager. According to reports, it will happen on Jan 21 and he will work with TVB as anadviser. The 72-year-old said: Today, I feel I have somewhat run out of ideas, and it is time to step down to let the younger generation I have worked with carry on to elevate TVB and shoulder this responsibility.",https://www.straitstimes.com/life/entertainment/charmaine-sheh-wins-best-actress-for-the-fourth-time-at-tvb-anniversary-awards
Cosy up and chill out in a ski chalet in New York,"Jan 05, 2026, 04:30 PM","Jan 05, 2026, 06:10 PM",https://cassette.sphdigital.com.sg/image/straitstimes/f944f0d203ea00d7757a66112ebb76a797e2c69bd28a0ccfdfdea74a171f620e,"Patrons in a ski chalet on the roof of The Peninsula hotel in New York on Dec 16. Restaurants, bars and hotels have gone full apres-ski, minus the skiing.PHOTO: JANICE CHUNG/NYTIMES","['Travel planning', 'United States', 'Winter sports']","UNITED STATES –Earlier in December, Ms Samantha Haufsk, a hairdresser who lives on Long Island in New York, enjoyed her share of the warming snacks and drinks that anchor apres-ski, the cosy gatherings that follow a long day of skiing. Ms Haufsk and her sister dipped bananas and choux pastry into chocolate fondue, shared fried zucchini and calamari, and ordered rounds of espresso martinis and mulled wine.",https://www.straitstimes.com/life/travel/cosy-up-and-chill-out-in-a-ski-chalet-in-new-york
Singapore stocks gain more ground amid mixed regional showing; STI up 1.3%,"Jan 06, 2026, 06:45 PM","Jan 06, 2026, 06:45 PM",https://cassette.sphdigital.com.sg/image/straitstimes/a15929654757d4451d0d726a96a33ecd2f9b71a11babb3ae8f8d76ccb4224363,Shares of the three local banks all rose.PHOTO: ST FILE,"['Stocks and shares', 'Straits Times Index', 'Bulls & Bears', 'Stock market', 'Singapore stocks']","SINGAPORE - Singapore stocks ended higher on Jan 6, extending gains from the previous day. The benchmark Straits Times Index (STI) gained 1.3 per cent or 59.47 points to finish at 4,739.97, crossing the 4,700 mark for the first time. Meanwhile, the iEdge Singapore Next 50 Index remained flat at 1,461.50. Across the broader market, losers edged out 284 to 282, after 1.7 billion securities worth $1.8 billion changed hands. Key regional indexes were mixed. Hong Kongs Hang Seng Index gained 1.4 per cent, Japans Nikkei 225 rose 1.3 per cent and South Koreas Kospi climbed 1.5 per cent. The FTSE Bursa Malaysia KLCI, meanwhile, lost 0.5 per cent. Jardine Matheson led the gainers on Singapores blue-chip index, rising 4 per cent or US$2.75 to end at US$72.00. The worst performer among STI constituents was Frasers Centrepoint Trust, which fell 1.7 per cent or $0.04 to close at $2.28. The three local banks ended higher. DBS gained 2.3 per cent or $1.28 to $57.93. UOB was up 1.2 per cent or $0.41 at $35.91. OCBC rose 1.1 per cent or $0.22 to $20.18, breaching the $20 mark for the first time. Geopolitical risks have clearly escalated over the past week, reviving questions about whether markets are fully pricing in the impact of recent US actions in Venezuela, said Mr Geoff Howie, market strategist at Singapore Exchange. Yet, markets are also digesting Singapores robust preliminary fourth-quarter 2025 GDP, with manufacturing up 15 per cent year on year, driven by biomedical and electronics gains, he added.THE BUSINESS TIMES",https://www.straitstimes.com/business/companies-markets/singapore-stocks-gain-more-ground-amid-mixed-regional-showing-sti-up-1-3
